ONDERWIJSBESTUURID,ONDERWIJSBESTUUR_NAAM,ONDERWIJSAANBIEDERID,ONDERWIJSAANBIEDER_NAAM,SOORT,OPLEIDINGSEENHEIDCODE,ERKENDEOPLEIDINGSCODE,VARIANT_VAN,ERKENNER,NAAM_LANG,INTERNATIONALE_NAAM,BEGINDATUM,EINDDATUM,NIVEAU,GRAAD,STUDIELAST,EQF,NLQF,WAARDEDOCUMENTSOORT,PENVOERDER,EIGENNAAM,EIGENNAAM_DUITS,EIGENNAAM_ENGELS,VORM,VOERTAAL,AANGEBODEN_OPLEIDING_BEGINDATUM,AANGEBODEN_OPLEIDING_EINDDATUM,EERSTE_INSTROOMDATUM,LAATSTE_INSTROOMDATUM,WEBSITE,SAMENWERKEND_MET,BUITENLANDSEPARTNER,DEFICIENTIE,EISEN_WERKZAAMHEDEN,PROPEDEUTISCHE_FASE,STUDIEKEUZECHECK,VERSNELD_TRAJECT,AANGEBODEN_OPLEIDINGCODE,EIGEN_AANGEBODEN_OPLEIDINGSLEUTEL,ONDERWIJSLOCATIECODE,ONDERWIJSLOCATIESTRAAT,ONDERWIJSLOCATIEPLAATS,OMSCHRIJVING
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O5921,56601,,NVAO,Sociologie,Sociology,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Sociologie,,,VOLTIJD,NLD,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VERPLICHT,GEEN_VERSNELD_TRAJECT,4f52b521-015b-4986-80e1-14fa94119715,4f52b521-015b-4986-80e1-14fa94119715,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O5929,56604,,NVAO,Psychologie,Psychology,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Psychologie,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,4ab3b08b-8e82-4cb5-ac50-8e55c3a64810,4ab3b08b-8e82-4cb5-ac50-8e55c3a64810,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O5929,56604,,NVAO,Psychologie,Psychology,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Psychologie,,,VOLTIJD,NLD,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,6f88b5d5-d5af-4775-b07a-87773fd3535b,6f88b5d5-d5af-4775-b07a-87773fd3535b,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O5944,56607,,NVAO,Pedagogische Wetenschappen,Pedagogical Sciences,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Pedagogische Wetenschappen,,,VOLTIJD,NLD,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,e97b8534-977e-42e8-880e-a0ee0544879c,e97b8534-977e-42e8-880e-a0ee0544879c,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O5979,56703,,NVAO,Archeologie,Archaeology,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Archeologie,,,VOLTIJD,NLD,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,1b7b9120-8520-4517-aa6a-0fa9cfa88a93,1b7b9120-8520-4517-aa6a-0fa9cfa88a93,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O5993,56803,,NVAO,Taalwetenschap,Linguistics,2007-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Taalwetenschap,,,VOLTIJD,NLD,2007-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,86479170-43cd-40ad-8474-91de4abf6db7,86479170-43cd-40ad-8474-91de4abf6db7,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O5999,56804,,NVAO,Nederlandse Taal en Cultuur,Dutch Language and Culture,2002-09-01,2026-09-01,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Nederlandse Taal en Cultuur,,,VOLTIJD,NLD,2002-09-01,2026-09-01,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,0a7af361-bc30-4c15-8bf4-0e56c08fa50b,0a7af361-bc30-4c15-8bf4-0e56c08fa50b,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6049,56824,,NVAO,Kunstgeschiedenis,Art History,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Kunstgeschiedenis,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,1e81842f-4493-4002-9e06-0969c894d7bb,1e81842f-4493-4002-9e06-0969c894d7bb,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6056,56826,,NVAO,Communicatie- en Informatiewetenschappen,Communication and Information Studies,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Communicatie- en Informatiewetenschappen,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,9a7d3271-edc5-4cb6-b9d6-c0961afb1eb7,9a7d3271-edc5-4cb6-b9d6-c0961afb1eb7,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6056,56826,,NVAO,Communicatie- en Informatiewetenschappen,Communication and Information Studies,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Communicatie- en Informatiewetenschappen,,,VOLTIJD,NLD,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,d5f3bff1-0da9-493b-8fdb-de0f2e57ce8a,d5f3bff1-0da9-493b-8fdb-de0f2e57ce8a,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6072,56829,,NVAO,International and European Law,International and European Law,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,International and European Law,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VERPLICHT,GEEN_VERSNELD_TRAJECT,06bd2460-2125-4500-b1ec-430a1c182b3f,06bd2460-2125-4500-b1ec-430a1c182b3f,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6076,56833,,NVAO,Econometrie en Operationele Research,Econometrics and Operations Research,2009-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Econometrie en Operationele Research,,,VOLTIJD,ENG,2009-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,1c629a16-101a-4443-ab12-892186c9947b,1c629a16-101a-4443-ab12-892186c9947b,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6095,56842,,NVAO,Informatiekunde,Information Science,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Informatiekunde,,,VOLTIJD,NLD,2002-09-01,2030-09-01,,2027-09-01,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,2094d140-1f9f-4c1b-97dc-24e7fe031ce7,2094d140-1f9f-4c1b-97dc-24e7fe031ce7,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6112,56857,,NVAO,Scheikunde,Chemistry,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Scheikunde,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,b278c846-17eb-40fc-b4dc-2c5fe409e4ff,b278c846-17eb-40fc-b4dc-2c5fe409e4ff,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6118,56860,,NVAO,Biologie,Biology,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Biologie,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,260beda1-04c1-467a-abb5-477579bd5850,260beda1-04c1-467a-abb5-477579bd5850,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6134,56950,,NVAO,Bewegingswetenschappen,Human Movement Sciences,2003-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Bewegingswetenschappen,,,VOLTIJD,NLD,2003-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VERPLICHT,GEEN_VERSNELD_TRAJECT,e2f255c1-67be-4d9e-a23a-519afc6c6258,e2f255c1-67be-4d9e-a23a-519afc6c6258,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6149,56960,,NVAO,Scheikundige Technologie,Chemical Engineering,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Scheikundige Technologie,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,9aeec357-869f-4b56-8a9b-d04c4fb71643,9aeec357-869f-4b56-8a9b-d04c4fb71643,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6152,56962,,NVAO,Technische Natuurkunde,Applied Physics,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Technische Natuurkunde,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,58bd2539-41a9-4207-bbdf-4fa471f7d6d0,58bd2539-41a9-4207-bbdf-4fa471f7d6d0,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6160,56965,,NVAO,Technische Wiskunde,Applied Mathematics,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Technische Wiskunde,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,bb901d8a-76d9-4e7c-9b49-689fba25f0c2,bb901d8a-76d9-4e7c-9b49-689fba25f0c2,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6170,56978,,NVAO,Informatica,Computing Science,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Informatica,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,4ff92595-5040-4b1d-99dc-1db05424ff79,4ff92595-5040-4b1d-99dc-1db05424ff79,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6170,56978,,NVAO,Informatica,Computing Science,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Informatica,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VERPLICHT,GEEN_VERSNELD_TRAJECT,4ff92595-5040-4b1d-99dc-1db05424ff79,4ff92595-5040-4b1d-99dc-1db05424ff79,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6177,56980,,NVAO,Wiskunde,Mathematics,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Wiskunde,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,ee1d0182-8a04-4521-a377-8d18c941594a,ee1d0182-8a04-4521-a377-8d18c941594a,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6182,56981,,NVAO,Kunstmatige Intelligentie,Artificial Intelligence,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Kunstmatige Intelligentie,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,4b74ef4f-fecd-4f5b-8d01-03ea19860504,4b74ef4f-fecd-4f5b-8d01-03ea19860504,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6182,56981,,NVAO,Kunstmatige Intelligentie,Artificial Intelligence,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Kunstmatige Intelligentie,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VERPLICHT,GEEN_VERSNELD_TRAJECT,4b74ef4f-fecd-4f5b-8d01-03ea19860504,4b74ef4f-fecd-4f5b-8d01-03ea19860504,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6210,56994,,NVAO,Technische Bedrijfskunde,Industrial Engineering & Management,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Technische Bedrijfskunde,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,2e3fcbfe-87d1-459e-8e76-1ca4e72334d0,2e3fcbfe-87d1-459e-8e76-1ca4e72334d0,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6210,56994,,NVAO,Technische Bedrijfskunde,Industrial Engineering & Management,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Technische Bedrijfskunde,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VERPLICHT,GEEN_VERSNELD_TRAJECT,2e3fcbfe-87d1-459e-8e76-1ca4e72334d0,2e3fcbfe-87d1-459e-8e76-1ca4e72334d0,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O6236,59327,,NVAO,Global Responsibility and Leadership,Global Responsibility and Leadership,2018-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Global Responsibility and Leadership,,,VOLTIJD,ENG,2018-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,f41491f0-8793-4090-affb-54b5d73e445a,f41491f0-8793-4090-affb-54b5d73e445a,114X067,Wirdumerdijk,Leeuwarden,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,OPLEIDING,1001O8744,50982,,NVAO,Data Science and Society,Data Science and Society,2022-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Data Science and Society,,,VOLTIJD,ENG,2022-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,e105b951-f50c-47d6-b509-65bdf8c9c351,e105b951-f50c-47d6-b509-65bdf8c9c351,114X067,Wirdumerdijk,Leeuwarden,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,VARIANT,1016O0156,,57084,NVAO,Economische en Sociale Wetenschappen,Economic and Social Sciences,,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Economische en Sociale Wetenschappen,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,569ea016-9cbd-48bc-a8e1-0267c100a505,569ea016-9cbd-48bc-a8e1-0267c100a505,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,VARIANT,1016O0157,,57084,NVAO,Geschiedwetenschap,History,,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Geschiedwetenschap,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,9289061f-cb9e-4003-8fd4-e53b7ed6b88b,9289061f-cb9e-4003-8fd4-e53b7ed6b88b,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,VARIANT,1016O0158,,57084,NVAO,Natuurwetenschappen,Natural Sciences,,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Natuurwetenschappen,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,921d7c62-e005-4455-9392-5a3e24598c8a,921d7c62-e005-4455-9392-5a3e24598c8a,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,VARIANT,1016O0159,,57084,NVAO,Kunst- en Cultuurwetenschappen,Art and the Cultural Studies,,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Kunst- en Cultuurwetenschappen,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,612ec857-e93e-4a78-a707-b298d080a090,612ec857-e93e-4a78-a707-b298d080a090,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,VARIANT,1016O0160,,57084,NVAO,Cognitiewetenschappen,Cognitive Sciences,,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Cognitiewetenschappen,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,904dec2c-bde4-407c-a49c-2392218523a3,904dec2c-bde4-407c-a49c-2392218523a3,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,VARIANT,1016O0161,,57084,NVAO,Levenswetenschappen,Life Sciences,,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Levenswetenschappen,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,936d4c47-fac3-4bf0-b9ac-723961578f55,936d4c47-fac3-4bf0-b9ac-723961578f55,114X066,Broerstraat,Groningen,
107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,VARIANT,1016O0162,,57084,NVAO,Politieke Wetenschappen,Political Science,,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Rijksuniversiteit Groningen,Politieke Wetenschappen,,,VOLTIJD,ENG,2002-09-01,,,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,047bc658-35b9-4fe7-8477-cc514a91542c,047bc658-35b9-4fe7-8477-cc514a91542c,114X066,Broerstraat,Groningen,
107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,OPLEIDING,1001O5626,50007,,NVAO,Bestuurs- en Organisatiewetenschap,Public Administration and Organisation Science,2009-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Utrecht,Bestuurs- en organisatiewetenschap,,Bestuurs- en organisatiewetenschap,VOLTIJD,NLD,2009-09-01,,2022-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,3e86db3b-cb74-4ba7-b9ba-9c0c00002ff6,3e86db3b-cb74-4ba7-b9ba-9c0c00002ff6,,,,Bestuurs- en organisatiewetenschap
107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,OPLEIDING,1001O5726,50700,,NVAO,Rechtsgeleerdheid,,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Utrecht,Rechtsgeleerdheid,,Rechtsgeleerdheid,VOLTIJD,NLD,2002-09-01,,2022-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VERPLICHT,GEEN_VERSNELD_TRAJECT,0c3c8996-f323-6c8e-e063-6f41a8c067fb,0c3c8996-f323-6c8e-e063-6f41a8c067fb,,,,Rechtsgeleerdheid
107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,OPLEIDING,1001O5758,50906,,NVAO,Media en Cultuur,Media and Culture,2015-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Utrecht,Media en cultuur,,Media en cultuur,VOLTIJD,NLD,2015-09-01,,2022-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VERPLICHT,GEEN_VERSNELD_TRAJECT,c3dbc751-ba80-49f7-a55a-17ab1554d6a7,c3dbc751-ba80-49f7-a55a-17ab1554d6a7,,,,Media en cultuur
107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,OPLEIDING,1001O5777,50981,,NVAO,"Zorg, Gezondheid & Samenleving",Clinical Sciences,2022-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Universiteit Utrecht,"Zorg, Gezondheid & Samenleving",,"Zorg, Gezondheid & Samenleving",VOLTIJD,NLD,2022-09-01,,2022-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,0c3cf58d-c2d9-5959-e063-6f41a8c03f22,0c3cf58d-c2d9-5959-e063-6f41a8c03f22,,,,"Zorg, Gezondheid & Samenleving"
